Ticker,Year,NET_INCOME,SALES_REV_TURN,CF_FREE_CASH_FLOW,TOT_STK_AWARDS_GIVEN_TO_EXECS,TOT_TOP_3_HIGHEST_STK_AW_AMT,2ND_HIGHEST_STK_AWARDS_AMT,2ND_HIGHEST_ALL_OTH_COMP_AMT_AW,3RD_HIGHEST_ALL_OTH_COMP_AMT_AW,2ND_HIGHEST_TOT_COMP_AMT_AW,SUSTAINALYTICS_SOCIAL_PERCENTILE,SUSTAINALYTICS_ENVIRONMENT_PCT,GICS Sector,State,
GILD,2014,2578.4554,5601.9462,2583.8218,15956633.5,11995305.5,2795186,6385237,5288876.5,7413691,68.31058858,7.001044932,Health Care, California,
GS,2014,2161.8,10091.4,-3927.4,53333056.5,38026600,11900094,13259876,11631115,20495343,73.49505455,93.34053716,Financials, New York,
GWW,2014,191.6956,2468.437,138.942,4890068.5,3758387,914659,2400598,2214907.5,3042348,42.4280398,34.10723779,Industrials, Illinois,
HAL,2014,858.6,8101.8,363.6,13903709,11195004,3232717,8619530,7359145.5,9469780,80.2039627,18.94522145,Energy, Texas,
HOG,2014,184.004,1483.8284,193.9434,3447005.5,2866830,600320.5,3727378.5,2133110,4585124.5,40.65328611,0,Consumer Discretionary, Wisconsin,
HRS,2014,132.6,1250.633333,161.5,6647519,4763271,1293621,3439559,1885448,3798021,29.60981482,9.661303798,Information Technology, Florida,
HIG,2014,222.4,4678.2,403.2,11183302.5,8849220,2058650,5027270.5,4434243.5,5852270.5,35.09892227,85.66566136,Financials, Connecticut,
HAS,2014,103.9825,1069.30175,85.25575,10630553,9190336,726935,1904371,1691774,2494120,80.32051282,49.03263403,Consumer Discretionary, Rhode Island,
HCA,2014,459.8,9150.8,580.4,0,0,0,7104363.5,4067162.5,8004346.5,35.4639207,50.71728437,Health Care, Tennessee,
HCP,2014,243.0656,559.3152,147.1896,17261983,13978330.5,3913247.5,5690773,3453033,6064258,91.33421335,69.66999449,Real Estate, California,
HP,2014,182.4654,956.0988,40.1748,1414143,1414143,298763,1450409,1346834,2562753,20.51282051,6.911421911,Energy, Oklahoma[7],
HSIC,2014,116.51925,2592.8475,127.597,6850000,4850000,1100000,1742016,1690445,2503439,58.15854079,30.25398958,Health Care, New York,
HSY,2014,206.5974,1875.6042,190.9654,7025266,5553219,958908.5,3134229.5,2614366,3766652.5,63.4620601,80.11122746,Consumer Staples, Pennsylvania,
HES,2014,848.4,2691.8,-117.2,17883561.5,14260834.5,3923547,6910364.5,4691830,8216781,74.58654549,91.87343999,Energy, New York,
HOLX,2014,12.98375,642.752,107.51275,21546677,17396748,1099984,2367199,2137864,2564917,9.621589099,1.517111312,Health Care, Massachusetts,
HD,2014,1494.75,20427.5,1617.5,12205039,8971244,2275766,5000412,3751273,5994643,45.60347547,92.8363861,Consumer Discretionary, Georgia,
HON,2014,1037.2,10138.6,1039.6,5777815,4530440,1297270,14156487.5,6700936.5,16825595.5,20.3041958,17.46503497,Industrials, New Jersey,
HRL,2014,150.66925,2329.064,146.93525,0,0,0,3098298,2597548,3564978,80.74173208,57.50182173,Consumer Staples, Minnesota,
HST,2014,171,1337,180,8083071,6239447,1455697,2365650.5,2166749,2837671,71.4409296,60.79632696,Real Estate, Maryland,
HPQ,2014,1253.25,27863.5,2120,21926065,15355185,3760466,12681541,7523483,13512792,80.13122415,97.64536627,Information Technology, California,
HUM,2014,223.4,11737.4,189.4,12643805,9037542,2756275,3701209.5,3287659.5,4565151,74.12484133,72.84838968,Health Care, Kentucky,
ITW,2014,670.8,3607.6,370.4,5157119.5,4165893.5,966449,4239186,2848465.5,4842661.5,69.8091737,43.9604545,Industrials, Illinois,
ILMN,2014,88.33775,465.3395,98.81875,26735009,20834181,4800210,5684289,3673819,6373520,95.97948785,21.62463301,Health Care, California,
IR,2014,195.9,3198.04,176.02,15403891,10894030,1920842,3754208,3393815,4383791.5,91.56240631,89.49159535,Industrials, Ireland,
INTC,2014,2926,13967.5,2578.25,25509200,16831400,5660200,8516500,6752000,9367000,100,96.82520587,Information Technology, California,
ICE,2014,161,725.6,273.615,21475947.5,18142484.5,4741113,9078266,5871540,9953266,39.40979099,78.66168243,Financials, Georgia,
IBM,2014,3641.6,24035.6,3718.2,31676501.5,23220268.5,6224396,8172239.5,6304303.5,9034739.5,97.29271105,99.6250773,Information Technology, New York,
IP,2014,198.2,5893,459.6,20365850.5,14031400.5,2525317,4527025.5,4298461.5,5225273,30.73176823,19.67285166,Materials, Tennessee,
IPG,2014,134.04,1931.96,297.92,9435045,8347547.5,1779454,4133829.5,3407962.5,5133829.5,70.07571373,57.85865186,Consumer Discretionary, New York,
IFF,2014,95.2042,762.7404,95.549,10064841,7378359.5,1972519.5,3125693.5,2636335.5,3654443.5,59.84140002,65.60934729,Materials, New York,
INTU,2014,208.5,1107.75,331,21872935,16563251,3226791,5019023,4947978,5647978,83.89487138,80.87994007,Information Technology, California,
ISRG,2014,117,541.58,154.44,2736540.5,1811501.5,555112.5,2069469.5,2000273,2542374,18.1271364,1.517111312,Health Care, California,
IVZ,2014,255.1,1274.44,247.26,20527483.5,15932369,4207456.5,6961075.5,4563546,7557471.5,19.27853706,41.73641763,Financials, Georgia,
IRM,2014,74.635556,777.18,40.1926,7139484.5,5552565,1031185.5,2958942,1596673,3480985,67.26569999,42.76532291,Real Estate, Massachusetts,
JEC,2014,83.61375,3203.31775,101.42875,7020765,5359625,1861402,2517442,1444765,3046449,36.45968231,34.18670949,Industrials, California,
JBHT,2014,93.3312,1527.9436,-23.9068,9845974,7436174,2432936,2494595,1761300,2923813,7.435136277,53.89794319,Industrials, Arkansas,
SJM,2014,139.875,1376.35,115.525,10885600,7222400,2364100,3058042,2205483,3721042,50.28538687,51.17840834,Consumer Staples, Ohio,
JNJ,2014,4080.75,18582.75,3749,21773091,21773091,9467380,17263894,5369345,18339317,90.41479715,100,Health Care, New Jersey,
JPM,2014,5404.6,25704,5897,46095000,31950000,9450000,9958656.5,8980987.5,17145217,83.59143255,79.46652781,Financials, New York,
JNPR,2014,-36.5,1180.14,184.68,34491095,26538582,6324165.5,7403113.5,5811749.5,8304919,75.13192227,80.195381,Information Technology, California,
KSU,2014,123.28,638.54,-21.64,4803223.5,3327230.5,901716.5,1608624,1359517.5,2348563.5,44.8764789,27.53662797,Industrials, Missouri,
KEY,2014,226,1090.6,372.4,8446016,6491045,1634991,2745395,2455337.5,3060587.5,47.28189082,53.55724428,Financials, Ohio,
KMB,2014,413,4923.8,499,13106209,9374976.5,1537478.5,3139855,2928157.5,3927980,86.36363636,85.85858586,Consumer Staples, Texas,
KIM,2014,97.1216,244.1648,-24.469,6578198,5178602.5,1459349.5,2402272.5,1984277,3177272.5,39.70420936,44.38533341,Real Estate, New York,
KMI,2014,272.8,4019.6,-76.6,27750061.5,25250045,4500018,5754810.5,5748299,6207372,73.30313626,27.93661007,Energy, Texas,
KLAC,2014,112.8118,718.0658,115.1338,9697700,7554587,1416485,1883151,1846323,2323151,46.73756691,52.52232045,Information Technology, California,
KSS,2014,208.25,4696.25,265.25,21000310,18000227,6000119,6839004,3687312,8178304,70.15857946,68.04072722,Consumer Discretionary, Wisconsin,
KR,2014,408,26620,356.5,16357365,12336553,5062435,7923090,3163173,8885821,52.56651885,41.72949002,Consumer Staples, Ohio,
LB,2014,241.655,2800.8005,242.75,20308831,16161576,5309728,7055910,6360411,7961679,68.62961201,82.48901218,Consumer Discretionary, Ohio,
LH,2014,127.5,1489.72,144.92,15806845.5,14346803.5,3750585,4322090,3555738.5,4931995.5,7.693370948,1.517111312,Health Care, North Carolina,
LRCX,2014,178.953,1215.1995,157.5575,20171473,15320208,3830003,7309216,5765446,8889985,61.69349518,38.9453314,Information Technology, California,
LEG,2014,20.72,928.3,89.06,10734903,9025679.5,2851125,4196766,2490801.5,4986766,13.21095571,8.433566434,Consumer Discretionary, Missouri,
LEN,2014,159.729,1944.953,-202.77175,11845225,10084165,3647910,15213500,13690115,16013500,30.5785124,0,Consumer Discretionary, Florida,
LUK,2014,43.5876,2813.4502,-376.624,1736000,1736000,0,1773612,1672869.5,5146681,1.138102663,21.19035407,Consumer Defensive,New York,
LLY,2014,623.6,5084.88,911.72,14718750,11850000,2850000,4938391.5,3685406.5,5955616.5,80.22559971,87.90914449,Health Care, Indiana,
LNC,2014,373,3335.4,564.2,8534020,6936142,1082451,3332424.5,3120191,3889283,26.89951672,20.83038077,Financials, Pennsylvania,
LKQ,2014,91.8766,1611.3506,60.5308,5424364.5,3936552.5,1151098,1938300,1798702.5,2438300,4.347747548,57.23018011,Consumer Discretionary, Illinois,
LMT,2014,820.4,11426.6,722.8,16632027,13802080.5,3098196.5,12340556.5,7700869.5,13682712,71.81468531,79.28554779,Industrials, Maryland,
L,2014,78.6,3621.4,78.8,0,0,0,5342159,4902883,6317159,29.15929531,1.75130121,Financials, New York,
LOW,2014,638.5,13835.75,1004.75,21156640,16934680,3566670,6489568,6372377,7254568,58.04909803,75.91583058,Consumer Discretionary, North Carolina,
LYB,2014,1069.6,11349.2,1166,5314011.5,5046670,1124307.5,3019064.5,2332774,3771889,22.61319854,18.26754863,Materials, Netherlands,
MTB,2014,257.5336,1183.3724,282.1856,7431737,5155149,1807551.5,2142761,1796119.5,3581232,43.10459521,30.20143541,Financials, New York,
MAC,2014,328.784,277.4774,34.5858,24063115.5,19930245.5,5110606.5,5253268,2396717,6053268,39.70420936,55.68309791,Real Estate, California,
M,2014,386,6985.75,449.5,8018950,6390604,814173,2182253,2041046,3053086,93.076941,66.63425092,Consumer Discretionary, Ohio,
MRO,2014,684.2,2677,99.2,11042224,8660389,2552189.5,5759888.5,3722936.5,8181042,57.50491169,64.6150787,Energy, Texas,
MPC,2014,630,22890.2,502.4,11042265.5,9364269.5,2061726.5,4344483.5,3464583,4967390.5,61.03580071,68.96491705,Energy, Ohio,
MAR,2014,180.8,3403,194,9897881,8502644.5,1755836.5,3596737,3211054,4353143,78.62935252,81.60227161,Consumer Discretionary, Maryland,
MMC,2014,353.6,3213.2,480.8,6237646.5,5987614.5,1050050,4815202.5,3471332.5,6108952.5,5.701567821,51.46542612,Financials, New York,
MLM,2014,38.3292,700.5754,47.978,6442995,4935278.5,1212379,1774837.5,1513025,2612365,6.628787879,6.628787879,Materials, North Carolina,
MAS,2014,180.2,1944.6,146.2,4701794.5,3588159.5,810310,3183037.5,2319083.5,3880681.5,10.07346189,13.6271809,Industrials, Michigan,
MA,2014,848,2314.4,868.2,8488128.5,6800464,1325156,3779383.5,3664586.5,4379383.5,66.99615703,60.70382906,Information Technology, New York,
MAT,2014,173.6086,1627.4106,314.876,9088338.5,7118780,1736629,2999793.5,2460332.5,3752341.5,74.85664336,45.49067599,Consumer Discretionary, California,
MKC,2014,109.475,1060.8,92.725,3524250,2899250,1000000,3435789,2653315,3726174,35.17081023,64.82882587,Consumer Staples, Maryland,
MCD,2014,1230.96,6906.9,1039.02,8313014,6640709.5,1402201,2905768.5,2789444.5,3459861,56.8843548,73.26777407,Consumer Discretionary, Illinois,
MCK,2014,355.8,41257.6,619.4,26266668,19776894,7732173,13739719,9654312,14804719,48.62892794,41.16645092,Health Care, California,
MDT,2014,727.25,4342,938.25,9300138,7700117,3067051,4736355,3601619,5518086,90.66444283,91.75460917,Health Care, Ireland,
MRK,2014,2540.2,10711.2,1853.8,23704223,17281389,4997376,7193360,6775099.5,9374321,90.24157525,88.38128055,Health Care, New Jersey,
MET,2014,1443.4,18354.8,4094,13091138,9941721.5,2187016.5,6046382.5,4567280,6805757.5,31.10314107,64.02624395,Financials, New York,
MTD,2014,89.6806,634.0466,82.5376,0,0,0,1480322,883174.5,1873247,10.64611654,55.53999457,Health Care, Ohio,
MGM,2014,-41.3356,2519.0394,58.1538,7961855,5971571.5,1318932,4083032.5,3490926,5733032.5,48.39618186,59.12838651,Consumer Discretionary, Nevada,
KORS,2014,214.85475,1051.98425,137.92075,9804874,8959904,3889958,11059220,2255750,13559220,19.08831909,17.68162393,Consumer Discretionary, New York,
MCHP,2014,97.3006,515.917,144.4002,6411560,5307446,1317155,1594979,899007,1903302,60.86968895,27.40628776,Information Technology, Arizona,
MU,2014,922.5,4222.25,559,17825268,11784828,3180960,5806681,4539706,6533027,65.2015114,35.42075756,Information Technology, Idaho,
MSFT,2014,5446.6,23595,5938.8,136073876,113389788,19063869,19074526,14558353,22719276,78.15298747,95.09910456,Information Technology, Washington,
MHK,2014,125.3232,1945.51,37.5094,8640466,6503737.5,2373434.5,3436334.5,1919683.5,4359987.5,55.27972028,41.45571096,Consumer Discretionary, New York,
TAP,2014,129.1,1034.94,305.04,6775883,5618991.5,1124274,2818287,1931294,3410928.5,93.75312024,60.92041792,Consumer Staples, Colorado,
MDLZ,2014,790,8746.4,1307.6,15648939,12221373,2299403.5,4257436,3815303,4977093.5,64.72964242,82.58532636,Consumer Staples, Illinois,
MON,2014,653.75,3895.5,414,7720229,5720126,1200062,4204412,3708987,4965816,31.52754117,10.70753644,Basic Materials,Missouri,
MCO,2014,239.08,822.7,241.2,4185581.5,3737682,760503,3295051,2503854,3886051,44.87193892,55.47600792,Financials, New York,
MS,2014,710.2,9370.4,3690.6,31812522,21502781.5,6849099,8735345,7525828,16181449,91.01417387,84.54506267,Financials, New York,
MOS,2014,231.48,2247.44,257.72,13233348.5,10149994,2216670,4162750,3411607,4866916.5,66.46836396,48.73834632,Materials, Minnesota,
MSI,2014,328.4,1539.4,-63,3393210.5,2762402,583452,2229855,1870020,2836451,80.33467956,87.57584091,Information Technology, Illinois,
MYL,2014,221.92,1905.62,202.26,12890004.5,11150010.5,4140012.5,16120329,14264903,17105906,5.870518987,0,Health Care, Netherlands,
NDAQ,2014,111,517.2,149.8,18641078,15875965.5,4881707,6669197.5,3377902.5,7274113.5,58.19474579,76.91496096,Financials, New York,
NOV,2014,632,5348.4,650.6,13424603,10302644.5,3596069.5,7802680,3413441.5,8393305,7.144522145,67.04545455,Energy, Texas,
NAVI,2014,283.6,1408.8,446.4,3014810,4913530,989762,1729573,1398944,2182265,3.076923077,34.61538462,Credit Services,Delaware,
NTAP,2014,159.225,1572.625,268.925,7165500,5057955,1326705,2999378,2670948,3613320,41.13993748,69.85866227,Information Technology, California,
NFLX,2014,63.044,1335.9772,-24.9874,0,0,0,5686710,4264459.5,8157094.5,0,0,Information Technology, California,
NWL,2014,99.02,1438.46,144.78,15533380.5,13329755,4071951.5,5219404,2181852,5856237.5,57.86013986,21.99300699,Consumer Discretionary, Georgia,
NEM,2014,-135.8,1896,81.6,14658247,10525357.5,2937188,6161264.5,5327783.5,6588297.5,62.98017772,59.44862155,Materials, Colorado,
NWSA,2014,84,2173.6,214.6,14995063,14995063,5019258,7700591,4309761,8700591,1.916160568,20.77978118,Consumer Discretionary, New York,
NWS,2014,84,2173.6,214.6,14995063,14995063,5019258,7700591,4309761,8700591,1.916160568,20.77978118,Consumer Discretionary, New York,
NEE,2014,558.6,4130.2,-541,15295795,12368246,4169611,6949708.5,3663052.5,7997408.5,58.63166007,23.01103609,Utilities, Florida,
NKE,2014,749.25,7439.75,674,6125058,4875036,750001,3629928,3414733,4564928,84.58119658,91.38202538,Consumer Discretionary, Oregon,
NI,2014,136.36,1556.34,-143.26,6792433.5,5315014.5,1276834.5,2090892.5,1757848,3060684,42.67560173,38.22766778,Utilities, Indiana,
NBL,2014,269.4,1246.6,-301.4,8941474,6822508.5,2023955.5,5914168.5,3795587.5,6652847,48.30941014,50.05354019,Energy, Texas,
JWN,2014,183.25,3293.5,80,3197060,2266046,438099,2715734,2706323,3434692,74.73651349,68.27099336,Consumer Discretionary, Washington,
NSC,2014,502.6,2901,194,10057115.5,7343448,1376625,4003767,3531157,4678767,86.58675061,66.57355042,Industrials, Virginia,
NTRS,2014,196.3,1122.06,45.76,12581427.5,8962629.5,2475056.5,4437893.5,3446200.5,5225393.5,97.81347951,91.14791589,Financials, Illinois,
NOC,2014,509.4,6027.2,610,23500090,16500049,4500012.5,9612512,7965505,10418577.5,72.03146853,55.68881119,Industrials, Virginia,
NRG,2014,-32.6,3732.6,113,10943362,7659372,1239007,2599390,2339458.5,3223708,61.58223585,32.7952827,Utilities, New Jersey,
NUE,2014,176.888,5199.9782,112.0404,9431386,5318286.5,1647222.5,4609206,3247570.5,5226417.5,47.92771189,35.85296794,Materials, North Carolina,
NVDA,2014,146.22925,1143.8045,176.5845,7581700,6099400,2111400,3433896,1887982,3592841,72.84272331,80.52067245,Information Technology, California,
ORLY,2014,186.1058,1767.463,170.4502,0,0,0,1534498,696917,2150219,8.229294629,33.02192624,Consumer Discretionary, Missouri,
OXY,2014,451.8,4880.8,1056.8,18918511,12502603,3751301.5,4223089,4152724.5,5580625,98.12090265,82.64338709,Energy, California,
OMC,2014,280.9,3875.18,524.78,7430000,6802500,1125000,6875747,2277541.5,8492706.5,50.93277055,53.78374982,Consumer Discretionary, New York,
OKE,2014,80.9688,3128.93,-175.8168,6614241,4551169,1104952,2528158,1155592.5,3109602,75.63355478,41.94420527,Energy, Oklahoma,
ORCL,2014,2724.25,9705.25,3636.5,0,0,0,36718678,36716750,37668678,94.06206633,95.70425179,Information Technology, California,
PCAR,2014,338.6,4719.18,154.28,3844444,3278176,560276,4696682.5,3917580.5,5557740,29.32502544,48.67621921,Industrials, Washington,
PH,2014,268.8146,3278.9504,274.8458,11288919,8150499,2209440,5442409,4821488,6162409,80.09848731,58.00206775,Industrials, Ohio,
PAYX,2014,162.575,658.125,198.85,5227587,3984691,621448,1952562,1314481,2352562,56.30999143,1.059196251,Information Technology, New York,
PNR,2014,74.62,1774,225.8,4959186.5,4347562,758356,5733720.5,2625980.5,6354970.5,61.70274429,2.628953383,Industrials, UK,
PBCT,2014,62.2,343.46,69.72,1921101.5,1407648.5,385977,1538074.5,1096819.5,2178227,18.25043121,0.628385328,Financials, Connecticut,
PEP,2014,1628.25,16670.75,1911.75,19126633,13933763,4217998,6852149,6656624,7712149,90.6696783,92.91938826,Consumer Staples, New York,
PRGO,2014,86.575,1042.9,199.775,7044262,5840353,1206065,5849079,3588948,6412279,49.53612259,27.02867536,Health Care, Ireland,
PFE,2014,2340.6,12632.6,4238.2,14739006,10121212,2039248,7848575,6547321.5,8829616.5,76.53722078,85.52257481,Health Care, New York,
PCG,2014,308,4213,-372,11773271,9676098.5,1428473,3486594,2159675,4112572.5,70.95321278,65.20570606,Utilities, California,
PM,2014,1896,7511.2,1705.4,29929322,21415715,6653376.5,9801153.5,6471758.5,12515740.5,43.1250191,73.22850332,Consumer Staples, New York,
PSX,2014,1117.6,37190.2,6,16273234.5,12849074,2791101.5,4827030.5,3855299.5,5629767,36.40168605,0,Energy, Texas,
PNW,2014,84.371,838.2788,0.7204,6775712.5,5550430.5,725162.5,3155285,1679474,4036005,76.15810426,76.74435571,Utilities, Arizona,
PXD,2014,-87.6,1081.08,-279.6,18711290,16918160.5,4238546,5502172.5,3916456.5,6101673,32.07872581,29.10934274,Energy, Texas,
PNC,2014,1049,4113.4,1048.8,22211610,14916614,4565414.5,6574062,6199631.5,7385119.5,12.95876772,49.55375021,Financials, Pennsylvania,
RL,2014,182.75,1900.5,160.5,23757502,20575556,5897707,13076193,11379562,13792731,33.16705517,12.48329448,Consumer Discretionary, New York,
PPG,2014,471.2,3772,234.6,10108064,8391063,2239971,4639057,3383244.5,5177930.5,55.55750476,53.7453092,Materials, Pennsylvania,
PPL,2014,327.8,1937.4,-105.8,11000269,9358449.5,2107301.5,4589004,3807668.5,5345302.5,12.75180454,10.38759758,Utilities, Pennsylvania,
PX,2014,433.6,3056.6,329.2,8537519.5,6921005,1028153.5,3399336.5,2421392,3988461.5,93.91125032,89.08732916,Materials, Connecticut,
PFG,2014,277.16,2630.04,750.7,7768104,6117019,2036254.5,5337668,4122797,5958245.5,71.62880531,44.63456761,Financials, Iowa,
PG,2014,2595.6,19924.6,2843.4,23147083,18966013,3908749,5565162,5270262,7319257,58.08080808,86.36363636,Consumer Staples, Ohio,
PGR,2014,316.16,4797.4,346.92,13324934.5,10436511.5,1527164,2314835.5,2173043.5,2805027.5,15.49698195,17.25459045,Financials, Ohio,
PLD,2014,139.475,439.5102,-157.8806,29900226,19633126.5,3528325,3777784,3447838,5218971.5,91.04222758,90.90802735,Real Estate, California,
PRU,2014,179.8,12798.8,4471.6,12796560,9706773.5,3397399,11935298.5,9241412.5,15400298.5,75.12450338,78.15901627,Financials, New Jersey,
PEG,2014,343.6,2640.8,70.8,11063660,9432182.5,2161914,3286459.5,2768558,3903972,82.90701652,33.72015036,Utilities, New Jersey,
PSA,2014,288.1546,539.9886,115.4934,11653390,10216670,3990900,8104200,3142020,9104200,21.02449905,14.490571,Real Estate, California,
PHM,2014,138.8784,1495.5404,114.9268,9750054,7800033,1550014.5,4006474.5,3297363,4677557,14.60055096,32.50688705,Consumer Discretionary, Georgia,
PVH,2014,87.5,2056.175,113.975,25498642,23495113,9984870,17014360,5302858,18364360,87.28774929,68.35431235,Consumer Discretionary, New York,
PWR,2014,92.6822,1918.3956,53.0814,12397885,10841046,3198685,4401695.5,2764005,5041951,0,4.184278569,Industrials, Texas,
QCOM,2014,2015.75,6741,1810.5,175340964,142380597,54000175,55950633,31330925,56941992,97.05504749,63.06864452,Information Technology, California,
